timestamp,src_computer,dst_computer,label,snapshot
2019-07-16 19:40:18,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:37:52,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:31:34,184.98.36.245,192.168.3.29,1,29
2019-07-16 18:47:05,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:41:33,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:29:22,184.98.36.245,192.168.3.29,1,29
2019-07-16 20:41:07,192.168.3.29,8.8.8.8,0,30
2019-07-16 12:17:06,192.168.3.29,8.8.8.8,0,22
2019-07-16 13:34:00,192.168.3.29,206.207.50.50,0,23
2019-07-16 12:44:28,192.168.3.29,8.8.8.8,0,22
2019-07-16 19:31:55,192.168.3.29,184.98.36.245,0,29
2019-07-16 19:28:44,192.168.3.29,184.98.36.245,0,29
2019-07-16 18:44:05,192.168.3.29,172.217.14.110,0,28
2019-07-16 19:30:23,172.217.4.142,192.168.3.29,0,29
2019-07-16 19:57:18,23.62.236.177,192.168.3.29,0,30
2019-07-16 16:25:52,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:37:52,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:33:17,192.168.3.29,206.207.50.50,0,23
2019-07-16 14:49:09,192.168.3.29,8.8.8.8,0,25
2019-07-16 17:21:01,192.168.3.29,192.168.3.30,0,27
2019-07-16 14:08:06,206.207.50.50,192.168.3.29,0,24
2019-07-16 17:13:20,206.207.50.50,192.168.3.29,1,27
2019-07-16 15:15:37,192.168.3.29,8.8.8.8,0,25
2019-07-16 18:37:46,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:45:57,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:14:31,192.168.3.29,206.207.50.50,0,27
2019-07-16 18:27:48,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:19:42,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:31:50,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:48:35,216.58.193.193,192.168.3.29,0,29
2019-07-16 13:44:39,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:34:42,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:38:07,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:38:36,192.168.3.29,8.8.8.8,0,23
2019-07-16 19:03:37,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:34:05,192.168.3.29,206.207.50.50,0,23
2019-07-16 14:02:54,192.168.3.29,8.8.8.8,0,24
2019-07-16 19:31:07,172.217.4.142,192.168.3.29,0,29
2019-07-16 11:57:19,192.168.3.29,8.8.8.8,0,22
2019-07-16 20:40:25,192.168.3.29,172.217.4.162,0,30
2019-07-16 18:56:46,192.168.3.29,8.8.8.8,0,29
2019-07-16 20:22:35,192.168.3.29,8.8.8.8,0,30
2019-07-16 20:48:23,192.168.3.29,8.8.8.8,0,31
2019-07-16 17:22:04,172.217.14.100,192.168.3.29,0,27
2019-07-16 18:01:09,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:25:08,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:59:22,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:32:30,172.217.11.163,192.168.3.29,0,28
2019-07-16 13:33:59,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:37:17,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:20:31,206.207.50.50,192.168.3.29,1,23
2019-07-16 17:14:30,192.168.3.29,206.207.50.50,0,27
2019-07-16 13:14:36,192.168.3.29,8.8.8.8,0,23
2019-07-16 19:29:45,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:22:30,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:19:52,192.168.3.29,8.8.8.8,0,27
2019-07-16 19:29:24,192.168.3.29,184.98.36.245,0,29
2019-07-16 19:46:02,192.168.3.29,184.98.36.245,0,30
2019-07-16 16:17:54,192.168.3.29,8.8.8.8,0,26
2019-07-16 18:40:36,172.217.14.110,192.168.3.29,0,28
2019-07-16 18:32:20,192.168.3.29,35.222.85.5,0,28
2019-07-16 20:56:30,172.217.14.100,192.168.3.29,0,31
2019-07-16 17:15:35,192.168.3.29,91.189.89.198,0,27
2019-07-16 20:01:51,192.168.3.29,8.8.8.8,0,30
2019-07-16 15:09:19,23.219.38.65,192.168.3.29,0,25
2019-07-16 17:14:11,192.168.3.29,206.207.50.50,0,27
2019-07-16 18:56:43,192.168.3.29,8.8.8.8,0,29
2019-07-16 20:24:24,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:21:53,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:21:18,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:34:04,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:08:28,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:34:10,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:44:35,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:22:21,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:59:27,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:46:36,192.168.3.29,8.8.8.8,0,24
2019-07-16 16:16:24,192.168.3.29,8.8.8.8,0,26
2019-07-16 13:22:49,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:20:32,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:58:47,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:29:49,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:03:22,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:29:50,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:37:08,192.168.3.29,8.8.8.8,0,29
2019-07-16 14:30:19,23.35.181.137,192.168.3.29,0,24
2019-07-16 17:49:53,173.194.162.171,192.168.3.29,0,28
2019-07-16 13:19:43,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:58:38,192.168.3.29,23.62.236.177,0,29
2019-07-16 13:22:23,192.168.3.29,206.207.50.50,0,23
2019-07-16 19:10:10,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:04:23,192.168.3.29,8.8.8.8,0,23
2019-07-16 14:07:42,206.207.50.50,192.168.3.29,0,24
2019-07-16 12:27:18,192.168.3.29,8.8.8.8,0,22
2019-07-16 20:56:39,192.168.3.29,8.8.8.8,0,31
2019-07-16 21:02:20,192.168.3.29,35.222.85.5,0,31
2019-07-16 20:58:57,192.168.3.29,8.8.8.8,0,31
2019-07-16 16:11:22,192.168.3.29,8.8.8.8,0,26
2019-07-16 17:20:30,172.217.14.100,192.168.3.29,0,27
2019-07-16 14:49:52,192.168.3.29,8.8.8.8,0,25
2019-07-16 20:43:12,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:27:21,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:20:54,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:58:47,192.168.3.29,206.207.50.50,0,24
2019-07-16 19:52:38,192.168.3.29,184.98.36.245,0,30
2019-07-16 12:02:54,192.168.3.29,8.8.8.8,0,22
2019-07-16 18:17:08,192.168.3.29,8.8.8.8,0,28
2019-07-16 14:58:37,192.168.3.29,8.8.8.8,0,25
2019-07-16 13:33:08,192.168.3.29,206.207.50.50,0,23
2019-07-16 15:45:39,192.168.3.29,8.8.8.8,0,26
2019-07-16 12:42:38,192.168.3.29,8.8.8.8,0,22
2019-07-16 13:20:32,192.168.3.29,206.207.50.50,0,23
2019-07-16 14:00:23,192.168.3.29,8.8.8.8,0,24
2019-07-16 17:14:35,192.168.3.29,206.207.50.50,0,27
2019-07-16 18:46:44,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:48:27,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:33:07,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:10:40,54.186.163.246,192.168.3.29,0,23
2019-07-16 14:44:14,192.168.3.29,8.8.8.8,0,24
2019-07-16 12:34:35,192.168.3.29,8.8.8.8,0,22
2019-07-16 15:05:06,192.168.3.29,8.8.8.8,0,25
2019-07-16 14:10:36,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:02:38,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:21:14,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:22:01,206.207.50.50,192.168.3.29,1,23
2019-07-16 12:57:05,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:49:08,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:34:09,192.168.3.29,206.207.50.50,0,23
2019-07-16 16:25:08,192.168.3.29,8.8.8.8,0,26
2019-07-16 13:37:08,192.168.3.29,8.8.8.8,0,23
2019-07-16 13:56:42,192.168.3.29,206.207.50.50,0,24
2019-07-16 12:57:51,192.168.3.29,8.8.8.8,0,23
2019-07-16 17:45:15,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:42:48,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:53:54,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:37:23,206.207.50.50,192.168.3.29,1,23
2019-07-16 14:08:19,206.207.50.50,192.168.3.29,0,24
2019-07-16 18:56:17,192.168.3.29,8.41.222.150,0,29
2019-07-16 13:27:16,206.207.50.50,192.168.3.29,1,23
2019-07-16 17:13:09,206.207.50.50,192.168.3.29,1,27
2019-07-16 20:17:53,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:56:36,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:56:34,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:59:25,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:32:15,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:22:49,206.207.50.50,192.168.3.29,1,23
2019-07-16 18:29:15,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:18:04,192.168.3.29,184.98.36.245,0,28
2019-07-16 18:28:32,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:37:17,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:27:28,173.194.162.171,192.168.3.29,0,28
2019-07-16 14:08:11,206.207.50.50,192.168.3.29,0,24
2019-07-16 14:32:19,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:29:54,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:27:09,192.168.3.30,192.168.3.29,0,28
2019-07-16 18:28:19,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:22:49,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:48:22,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:44:22,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:06:36,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:14:38,192.168.3.29,8.8.8.8,0,27
2019-07-16 15:44:24,192.168.3.29,8.8.8.8,0,25
2019-07-16 13:31:49,192.168.3.29,206.207.50.50,0,23
2019-07-16 19:31:07,172.217.4.142,192.168.3.29,0,29
2019-07-16 20:50:38,192.168.3.29,8.8.8.8,0,31
2019-07-16 13:49:59,206.207.50.50,192.168.3.29,1,24
2019-07-16 13:26:31,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:59:25,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:02:38,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:49:25,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:32:08,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:34:39,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:17:54,192.168.3.29,8.8.8.8,0,28
2019-07-16 15:22:37,192.168.3.29,8.8.8.8,0,25
2019-07-16 13:27:09,206.207.50.50,192.168.3.29,1,23
2019-07-16 19:29:48,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:58:45,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:59:29,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:58:05,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:25:54,192.168.3.29,8.8.8.8,0,29
2019-07-16 14:08:08,206.207.50.50,192.168.3.29,0,24
2019-07-16 14:17:06,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:59:34,192.168.3.29,8.8.8.8,0,29
2019-07-16 15:06:45,192.168.3.29,8.8.8.8,0,25
2019-07-16 19:00:22,192.168.3.29,13.224.51.44,0,29
2019-07-16 13:27:13,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:39:35,38.27.100.197,192.168.3.29,0,23
2019-07-16 17:15:02,192.168.3.29,206.207.50.50,0,27
2019-07-16 16:50:38,192.168.3.29,8.8.8.8,0,27
2019-07-16 16:18:39,192.168.3.29,8.8.8.8,0,26
2019-07-16 13:59:26,192.168.3.29,206.207.50.50,0,24
2019-07-16 20:40:25,192.168.3.29,172.217.11.182,0,30
2019-07-16 13:15:21,192.168.3.29,8.8.8.8,0,23
2019-07-16 13:22:20,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:27:07,206.207.50.50,192.168.3.29,1,23
2019-07-16 13:37:05,192.168.3.29,8.8.8.8,0,23
2019-07-16 17:14:27,192.168.3.29,206.207.50.50,0,27
2019-07-16 19:12:19,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:33:19,74.125.142.189,192.168.3.29,0,28
2019-07-16 20:41:03,172.217.11.174,192.168.3.29,0,30
2019-07-16 13:38:18,192.168.3.29,206.207.50.50,0,23
2019-07-16 19:51:49,192.168.3.29,184.98.36.245,0,30
2019-07-16 13:49:49,206.207.50.50,192.168.3.29,1,24
2019-07-16 19:30:22,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:46:54,216.58.193.193,192.168.3.29,0,29
2019-07-16 19:02:55,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:39:40,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:02:48,172.217.4.161,192.168.3.29,0,30
2019-07-16 19:21:09,192.168.3.29,8.8.8.8,0,29
2019-07-16 20:42:15,192.168.3.29,8.8.8.8,0,30
2019-07-16 19:29:56,192.168.3.29,184.98.36.245,0,29
2019-07-16 18:56:24,52.94.232.32,192.168.3.29,0,29
2019-07-16 19:28:53,192.168.3.29,184.98.36.245,0,29
2019-07-16 13:22:28,192.168.3.29,206.207.50.50,0,23
2019-07-16 19:31:35,184.98.36.245,192.168.3.29,1,29
2019-07-16 18:56:00,192.168.3.29,216.58.217.195,0,29
2019-07-16 21:14:38,192.168.3.29,8.8.8.8,0,31
2019-07-16 17:15:04,206.207.50.50,192.168.3.29,1,27
2019-07-16 18:57:04,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:37:52,192.168.3.29,8.8.8.8,0,27
2019-07-16 13:59:20,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:40:48,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:38:19,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:36:12,206.207.50.50,192.168.3.29,1,23
2019-07-16 17:18:51,192.168.3.29,8.8.8.8,0,27
2019-07-16 20:49:07,192.168.3.29,8.8.8.8,0,31
2019-07-16 13:22:49,206.207.50.50,192.168.3.29,1,23
2019-07-16 19:45:03,184.98.36.245,192.168.3.29,0,29
2019-07-16 18:29:40,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:22:59,206.207.50.50,192.168.3.29,1,23
2019-07-16 18:48:14,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:26:36,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:06:55,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:09:08,192.168.3.29,8.8.8.8,0,30
2019-07-16 14:08:12,206.207.50.50,192.168.3.29,0,24
2019-07-16 13:50:51,206.207.50.50,192.168.3.29,1,24
2019-07-16 13:56:37,192.168.3.29,206.207.50.50,0,24
2019-07-16 17:30:39,192.168.3.29,8.8.8.8,0,27
2019-07-16 14:18:38,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:16:36,172.217.5.202,192.168.3.29,0,28
2019-07-16 19:52:23,192.168.3.29,8.8.8.8,0,30
2019-07-16 12:12:56,206.207.50.50,192.168.3.29,1,22
2019-07-16 19:28:40,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:57:56,206.207.50.50,192.168.3.29,1,24
2019-07-16 17:14:33,192.168.3.29,206.207.50.50,0,27
2019-07-16 12:09:49,192.168.3.29,8.8.8.8,0,22
2019-07-16 18:42:33,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:44:28,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:28:47,184.98.36.245,192.168.3.29,1,29
2019-07-16 20:32:24,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:17:55,192.168.3.29,23.62.236.177,0,28
2019-07-16 13:59:45,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:59:21,192.168.3.29,206.207.50.50,0,24
2019-07-16 19:09:07,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:48:24,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:31:53,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:26:37,206.207.50.50,192.168.3.29,1,23
2019-07-16 19:26:22,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:34:47,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:49:58,206.207.50.50,192.168.3.29,1,24
2019-07-16 13:58:46,192.168.3.29,206.207.50.50,0,24
2019-07-16 16:24:23,192.168.3.29,8.8.8.8,0,26
2019-07-16 13:21:51,206.207.50.50,192.168.3.29,1,23
2019-07-16 19:30:38,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:13:53,192.168.3.29,8.8.8.8,0,23
2019-07-16 18:55:37,192.168.3.29,91.189.92.20,0,29
2019-07-16 18:29:54,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:18:14,184.98.36.245,192.168.3.29,1,29
2019-07-16 18:47:33,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:46:39,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:58:41,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:59:21,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:50:41,206.207.50.50,192.168.3.29,1,24
2019-07-16 13:33:11,192.168.3.29,206.207.50.50,0,23
2019-07-16 14:12:20,192.168.3.29,35.224.99.156,0,24
2019-07-16 13:33:08,192.168.3.29,206.207.50.50,0,23
2019-07-16 12:03:19,192.168.3.29,8.8.8.8,0,22
2019-07-16 17:44:24,192.168.3.29,8.8.8.8,0,27
2019-07-16 21:05:03,184.98.36.245,192.168.3.29,0,31
2019-07-16 21:15:27,192.168.3.29,8.8.8.8,0,31
2019-07-16 19:06:38,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:40:05,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:33:18,23.62.236.171,192.168.3.29,0,29
2019-07-16 17:04:30,172.217.11.162,192.168.3.29,0,27
2019-07-16 18:57:52,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:14:28,192.168.3.29,206.207.50.50,0,27
2019-07-16 20:53:46,192.168.3.29,8.8.8.8,0,31
2019-07-16 19:21:08,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:31:55,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:13:18,206.207.50.50,192.168.3.29,1,27
2019-07-16 21:05:54,192.168.3.29,8.8.8.8,0,31
2019-07-16 13:33:16,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:50:52,206.207.50.50,192.168.3.29,1,24
2019-07-16 18:52:20,192.168.3.29,35.224.99.156,0,29
2019-07-16 19:31:35,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:12:22,192.168.3.29,8.8.8.8,0,23
2019-07-16 17:39:32,192.168.3.29,8.8.8.8,0,27
2019-07-16 13:57:48,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:22:01,206.207.50.50,192.168.3.29,1,23
2019-07-16 12:45:14,52.39.125.163,192.168.3.29,0,22
2019-07-16 19:30:56,172.217.4.142,192.168.3.29,0,29
2019-07-16 13:58:40,192.168.3.29,206.207.50.50,0,24
2019-07-16 19:28:49,192.168.3.29,184.98.36.245,0,29
2019-07-16 20:34:37,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:27:14,206.207.50.50,192.168.3.29,1,23
2019-07-16 18:32:14,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:50:44,206.207.50.50,192.168.3.29,1,24
2019-07-16 18:57:35,192.168.3.29,8.41.222.150,0,29
2019-07-16 14:59:22,192.168.3.29,8.8.8.8,0,25
2019-07-16 13:58:35,192.168.3.29,206.207.50.50,0,24
2019-07-16 13:38:36,192.168.3.29,8.8.8.8,0,23
2019-07-16 17:58:54,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:32:00,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:57:52,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:57:24,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:49:50,192.168.3.29,184.98.36.245,0,30
2019-07-16 16:26:37,192.168.3.29,8.8.8.8,0,26
2019-07-16 19:34:56,192.168.3.29,184.98.36.245,0,29
2019-07-16 13:27:22,206.207.50.50,192.168.3.29,1,23
2019-07-16 19:32:22,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:56:26,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:21:52,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:57:46,206.207.50.50,192.168.3.29,1,24
2019-07-16 13:33:58,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:19:42,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:46:58,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:29:29,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:09:53,192.168.3.29,8.8.8.8,0,30
2019-07-16 20:44:33,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:57:55,206.207.50.50,192.168.3.29,1,24
2019-07-16 14:37:19,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:58:49,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:20:33,206.207.50.50,192.168.3.29,1,23
2019-07-16 18:41:08,192.168.3.29,8.8.8.8,0,28
2019-07-16 14:07:31,206.207.50.50,192.168.3.29,0,24
2019-07-16 21:03:13,192.168.3.29,216.58.217.202,0,31
2019-07-16 13:34:04,192.168.3.29,206.207.50.50,0,23
2019-07-16 18:29:27,192.168.3.29,8.8.8.8,0,28
2019-07-16 18:56:37,192.168.3.29,8.8.8.8,0,29
2019-07-16 13:33:15,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:34:09,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:13:32,206.207.50.50,192.168.3.29,1,27
2019-07-16 15:12:24,192.168.3.29,8.8.8.8,0,25
2019-07-16 16:04:39,192.168.3.29,8.8.8.8,0,26
2019-07-16 13:19:10,192.168.3.29,206.207.50.50,0,23
2019-07-16 20:27:21,192.168.3.29,8.8.8.8,0,30
2019-07-16 14:06:54,192.168.3.29,206.207.50.50,0,24
2019-07-16 14:07:09,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:57:16,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:58:13,23.214.244.128,192.168.3.29,0,29
2019-07-16 12:02:35,192.168.3.29,8.8.8.8,0,22
2019-07-16 14:06:45,192.168.3.29,8.8.8.8,0,24
2019-07-16 18:26:36,192.168.3.29,8.8.8.8,0,28
2019-07-16 13:19:41,206.207.50.50,192.168.3.29,1,23
2019-07-16 18:49:32,50.19.201.135,192.168.3.29,0,29
2019-07-16 19:54:06,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:20:54,206.207.50.50,192.168.3.29,1,23
2019-07-16 20:10:37,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:33:57,192.168.3.29,206.207.50.50,0,23
2019-07-16 21:06:43,192.168.3.29,8.8.8.8,0,31
2019-07-16 17:20:30,172.217.11.163,192.168.3.29,0,27
2019-07-16 12:41:05,192.168.3.29,8.8.8.8,0,22
2019-07-16 19:29:46,184.98.36.245,192.168.3.29,1,29
2019-07-16 19:43:54,192.168.3.29,8.8.8.8,0,29
2019-07-16 14:07:41,206.207.50.50,192.168.3.29,0,24
2019-07-16 19:31:59,184.98.36.245,192.168.3.29,1,29
2019-07-16 13:31:59,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:34:02,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:26:36,23.62.236.171,192.168.3.29,0,27
2019-07-16 13:33:07,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:22:20,192.168.3.29,35.224.99.156,0,27
2019-07-16 17:14:37,192.168.3.29,206.207.50.50,0,27
2019-07-16 13:58:36,192.168.3.29,206.207.50.50,0,24
2019-07-16 18:49:00,192.168.3.29,172.217.14.98,0,29
2019-07-16 18:29:51,192.168.3.29,8.8.8.8,0,28
2019-07-16 17:45:51,192.168.3.29,8.8.8.8,0,28
2019-07-16 14:57:54,192.168.3.29,8.8.8.8,0,25
2019-07-16 18:26:39,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:09:08,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:05:51,192.168.3.29,8.8.8.8,0,27
2019-07-16 17:18:31,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:47:05,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:49:38,192.168.3.29,169.54.251.164,0,29
2019-07-16 19:29:32,172.217.4.142,192.168.3.29,0,29
2019-07-16 19:48:29,192.168.3.29,184.98.36.245,0,30
2019-07-16 20:08:24,192.168.3.29,8.8.8.8,0,30
2019-07-16 18:49:11,192.168.3.29,8.8.8.8,0,29
2019-07-16 19:29:24,192.168.3.29,184.98.36.245,0,29
2019-07-16 17:13:34,206.207.50.50,192.168.3.29,1,27
2019-07-16 13:34:03,192.168.3.29,206.207.50.50,0,23
2019-07-16 13:57:57,206.207.50.50,192.168.3.29,1,24
2019-07-16 18:17:51,192.168.3.29,8.8.8.8,0,28
2019-07-16 19:26:13,173.194.162.169,192.168.3.29,0,29
2019-07-16 17:18:45,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:48:21,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:32:24,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:58:47,192.168.3.29,8.8.8.8,0,31
2019-07-16 13:19:12,192.168.3.29,206.207.50.50,0,23
2019-07-16 17:20:30,172.217.4.174,192.168.3.29,0,27
2019-07-16 18:57:38,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:58:01,192.168.3.29,8.8.8.8,0,29
2019-07-16 17:22:45,192.168.3.29,152.199.4.210,0,27
2019-07-16 18:28:42,172.217.5.65,192.168.3.29,0,28
2019-07-16 20:42:14,184.98.36.245,192.168.3.29,1,30
2019-07-16 18:01:08,192.168.3.29,8.8.8.8,0,28
2019-07-16 17:15:21,192.168.3.29,8.8.8.8,0,27
2019-07-16 18:27:51,192.168.3.29,52.27.87.181,0,28
2019-07-16 21:04:24,192.168.3.29,8.8.8.8,0,31
2019-07-16 13:22:47,206.207.50.50,192.168.3.29,1,23
2019-07-16 17:15:05,192.168.3.29,206.207.50.50,0,27
2019-07-16 20:01:07,192.168.3.29,8.8.8.8,0,30
2019-07-16 13:57:45,206.207.50.50,192.168.3.29,1,24
2019-07-16 19:32:00,192.168.3.29,184.98.36.245,0,29
2019-07-16 17:45:53,192.168.3.29,8.8.8.8,0,28
2019-07-16 20:41:07,192.168.3.29,8.8.8.8,0,30
2019-07-16 19:38:23,192.168.3.29,8.8.8.8,0,29
2019-07-16 18:41:52,192.168.3.29,8.8.8.8,0,28
2019-07-16 17:13:28,206.207.50.50,192.168.3.29,1,27
2019-07-16 18:47:34,192.168.3.29,172.217.14.100,0,29
2019-07-16 16:01:08,192.168.3.29,8.8.8.8,0,26
2019-07-16 17:19:00,74.119.117.129,192.168.3.29,0,27
2019-07-16 18:34:39,192.168.3.29,8.8.8.8,0,28
2019-07-16 12:44:13,192.168.3.29,8.8.8.8,0,22
