,src,dest,score,snapshot,time,label,pred
149307,C20384,C706,0.9997100608879701,1392,446599,False,True
149370,C19497,C1665,0.9997100608833625,1392,446678,False,True
149371,C2253,C36,0.9997100608768976,1392,446852,False,True
149475,C1789,C3586,0.9997100608840508,1393,446869,False,True
149476,C1789,C3586,0.9997100608840508,1393,447030,False,True
149661,C994,C1015,0.9997100608729157,1393,446894,False,True
149662,C994,C1015,0.9997100608729157,1393,446942,False,True
149663,C994,C1015,0.9997100608729157,1393,446974,False,True
149664,C994,C1015,0.9997100608729157,1393,446990,False,True
149665,C994,C1015,0.9997100608729157,1393,446999,False,True
149666,C994,C1015,0.9997100608729157,1393,447020,False,True
149667,C994,C1015,0.9997100608729157,1393,447042,False,True
149668,C994,C1015,0.9997100608729157,1393,447061,False,True
149669,C994,C1015,0.9997100608729157,1393,447074,False,True
149670,C994,C1015,0.9997100608729157,1393,447096,False,True
149671,C994,C1015,0.9997100608729157,1393,447106,False,True
149672,C994,C1015,0.9997100608729157,1393,447119,False,True
149673,C994,C1015,0.9997100608729157,1393,447138,False,True
149674,C994,C1015,0.9997100608729157,1393,447153,False,True
149675,C994,C1015,0.9997100608729157,1393,447166,False,True
149676,C994,C1015,0.9997100608729157,1393,447182,False,True
149687,C1521,C13797,0.9997100608618925,1393,446980,False,True
149690,C17831,C923,0.9997100608965599,1393,447145,False,True
149810,C1789,C3586,0.9997100608840508,1394,447191,False,True
149811,C1789,C3586,0.9997100608840508,1394,447342,False,True
149905,C994,C1015,0.9997100608729157,1394,447204,False,True
149906,C994,C1015,0.9997100608729157,1394,447217,False,True
149907,C994,C1015,0.9997100608729157,1394,447227,False,True
149908,C994,C1015,0.9997100608729157,1394,447255,False,True
149909,C994,C1015,0.9997100608729157,1394,447273,False,True
149910,C994,C1015,0.9997100608729157,1394,447282,False,True
149911,C994,C1015,0.9997100608729157,1394,447291,False,True
149912,C994,C1015,0.9997100608729157,1394,447307,False,True
149913,C994,C1015,0.9997100608729157,1394,447319,False,True
149914,C994,C1015,0.9997100608729157,1394,447328,False,True
149915,C994,C1015,0.9997100608729157,1394,447363,False,True
149916,C994,C1015,0.9997100608729157,1394,447379,False,True
149917,C994,C1015,0.9997100608729157,1394,447390,False,True
149918,C994,C1015,0.9997100608729157,1394,447409,False,True
149919,C994,C1015,0.9997100608729157,1394,447426,False,True
149920,C994,C1015,0.9997100608729157,1394,447438,False,True
149921,C994,C1015,0.9997100608729157,1394,447457,False,True
149922,C994,C1015,0.9997100608729157,1394,447469,False,True
149923,C994,C1015,0.9997100608729157,1394,447473,False,True
149924,C994,C1015,0.9997100608729157,1394,447488,False,True
149996,C19497,C1665,0.9997100608833625,1394,447421,False,True
150002,C1789,C3586,0.9997100608840508,1395,447496,False,True
150003,C1789,C3586,0.9997100608840508,1395,447670,False,True
150233,C994,C1015,0.9997100608729157,1395,447511,False,True
150234,C994,C1015,0.9997100608729157,1395,447519,False,True
150235,C994,C1015,0.9997100608729157,1395,447535,False,True
150236,C994,C1015,0.9997100608729157,1395,447558,False,True
150237,C994,C1015,0.9997100608729157,1395,447575,False,True
150238,C994,C1015,0.9997100608729157,1395,447600,False,True
150239,C994,C1015,0.9997100608729157,1395,447620,False,True
150240,C994,C1015,0.9997100608729157,1395,447643,False,True
150241,C994,C1015,0.9997100608729157,1395,447658,False,True
150242,C994,C1015,0.9997100608729157,1395,447663,False,True
150243,C994,C1015,0.9997100608729157,1395,447680,False,True
150244,C994,C1015,0.9997100608729157,1395,447688,False,True
150245,C994,C1015,0.9997100608729157,1395,447699,False,True
150246,C994,C1015,0.9997100608729157,1395,447718,False,True
150247,C994,C1015,0.9997100608729157,1395,447739,False,True
150248,C994,C1015,0.9997100608729157,1395,447758,False,True
150249,C994,C1015,0.9997100608729157,1395,447768,False,True
150250,C994,C1015,0.9997100608729157,1395,447784,False,True
150251,C994,C1015,0.9997100608729157,1395,447795,False,True
150315,C994,C1015,0.9997100608729157,1396,447806,False,True
150316,C994,C1015,0.9997100608729157,1396,447825,False,True
150317,C994,C1015,0.9997100608729157,1396,447842,False,True
150318,C994,C1015,0.9997100608729157,1396,447848,False,True
150319,C994,C1015,0.9997100608729157,1396,447869,False,True
150320,C994,C1015,0.9997100608729157,1396,447883,False,True
150321,C994,C1015,0.9997100608729157,1396,447897,False,True
150322,C994,C1015,0.9997100608729157,1396,447908,False,True
150323,C994,C1015,0.9997100608729157,1396,447921,False,True
150324,C994,C1015,0.9997100608729157,1396,447934,False,True
150325,C994,C1015,0.9997100608729157,1396,447951,False,True
150326,C994,C1015,0.9997100608729157,1396,447971,False,True
150327,C994,C1015,0.9997100608729157,1396,447980,False,True
150328,C994,C1015,0.9997100608729157,1396,447993,False,True
150329,C994,C1015,0.9997100608729157,1396,448025,False,True
150330,C994,C1015,0.9997100608729157,1396,448035,False,True
150331,C994,C1015,0.9997100608729157,1396,448052,False,True
150332,C994,C1015,0.9997100608729157,1396,448067,False,True
150333,C994,C1015,0.9997100608729157,1396,448085,False,True
150334,C994,C1015,0.9997100608729157,1396,448096,False,True
150383,C1789,C3586,0.9997100608840508,1396,447811,False,True
150384,C1789,C3586,0.9997100608840508,1396,447959,False,True
150610,C994,C1015,0.9997100608729157,1397,448101,False,True
150611,C994,C1015,0.9997100608729157,1397,448122,False,True
150612,C994,C1015,0.9997100608729157,1397,448130,False,True
150613,C994,C1015,0.9997100608729157,1397,448142,False,True
150614,C994,C1015,0.9997100608729157,1397,448165,False,True
150615,C994,C1015,0.9997100608729157,1397,448178,False,True
150616,C994,C1015,0.9997100608729157,1397,448194,False,True
150617,C994,C1015,0.9997100608729157,1397,448218,False,True
150618,C994,C1015,0.9997100608729157,1397,448243,False,True
150619,C994,C1015,0.9997100608729157,1397,448266,False,True
150620,C994,C1015,0.9997100608729157,1397,448275,False,True
150621,C994,C1015,0.9997100608729157,1397,448298,False,True
150622,C994,C1015,0.9997100608729157,1397,448316,False,True
150623,C994,C1015,0.9997100608729157,1397,448331,False,True
150624,C994,C1015,0.9997100608729157,1397,448359,False,True
150625,C994,C1015,0.9997100608729157,1397,448371,False,True
150626,C994,C1015,0.9997100608729157,1397,448378,False,True
150627,C994,C1015,0.9997100608729157,1397,448400,False,True
150628,C994,C1015,0.9997100608729157,1397,448412,False,True
150636,C1789,C3586,0.9997100608840508,1397,448104,False,True
150637,C1789,C3586,0.9997100608840508,1397,448280,False,True
150701,C2253,C36,0.9997100608768976,1397,448109,False,True
150923,C19497,C2731,0.9997100608937596,1397,448374,False,True
150928,C21698,C2519,0.9997100608862124,1397,448302,False,True
150929,C17969,C2983,0.999710060886793,1397,448358,False,True
150931,C994,C1015,0.9997100608729157,1398,448422,False,True
150932,C994,C1015,0.9997100608729157,1398,448439,False,True
150933,C994,C1015,0.9997100608729157,1398,448454,False,True
150934,C994,C1015,0.9997100608729157,1398,448470,False,True
150935,C994,C1015,0.9997100608729157,1398,448510,False,True
150936,C994,C1015,0.9997100608729157,1398,448530,False,True
150937,C994,C1015,0.9997100608729157,1398,448550,False,True
150938,C994,C1015,0.9997100608729157,1398,448554,False,True
150939,C994,C1015,0.9997100608729157,1398,448593,False,True
150940,C994,C1015,0.9997100608729157,1398,448613,False,True
150941,C994,C1015,0.9997100608729157,1398,448640,False,True
150942,C994,C1015,0.9997100608729157,1398,448656,False,True
150943,C994,C1015,0.9997100608729157,1398,448667,False,True
150944,C994,C1015,0.9997100608729157,1398,448690,False,True
150945,C994,C1015,0.9997100608729157,1398,448708,False,True
150946,C994,C1015,0.9997100608729157,1398,448720,False,True
150947,C994,C1015,0.9997100608729157,1398,448736,False,True
150948,C994,C1015,0.9997100608729157,1398,448746,False,True
150949,C994,C1015,0.9997100608729157,1398,448757,False,True
150950,C1015,C19485,0.9997100608805738,1398,448644,False,True
150951,C1015,C19485,0.9997100608805738,1398,448664,False,True
151025,C21698,C2519,0.9997100608862124,1398,448426,False,True
151026,C21698,C2519,0.9997100608862124,1398,448636,False,True
151031,C1789,C3586,0.9997100608840508,1398,448429,False,True
151032,C1789,C3586,0.9997100608840508,1398,448622,False,True
151235,C20384,C231,0.9997100608868312,1398,448461,False,True
151236,C20384,C231,0.9997100608868312,1398,448463,False,True
151237,C20384,C231,0.9997100608868312,1398,448485,False,True
151238,C20384,C231,0.9997100608868312,1398,448507,False,True
151239,C20384,C231,0.9997100608868312,1398,448522,False,True
151240,C20384,C231,0.9997100608868312,1398,448524,False,True
151241,C20384,C231,0.9997100608868312,1398,448543,False,True
151242,C20384,C231,0.9997100608868312,1398,448545,False,True
151243,C20384,C231,0.9997100608868312,1398,448561,False,True
151244,C20384,C706,0.9997100608879701,1398,448462,False,True
151245,C20384,C706,0.9997100608879701,1398,448484,False,True
151246,C20384,C706,0.9997100608879701,1398,448486,False,True
151247,C20384,C706,0.9997100608879701,1398,448506,False,True
151248,C20384,C706,0.9997100608879701,1398,448508,False,True
151249,C20384,C706,0.9997100608879701,1398,448523,False,True
151250,C20384,C706,0.9997100608879701,1398,448546,False,True
151251,C20384,C706,0.9997100608879701,1398,448548,False,True
151252,C20384,C706,0.9997100608879701,1398,448560,False,True
151253,C20384,C706,0.9997100608879701,1398,448562,False,True
151288,C19497,C1665,0.9997100608833625,1398,448655,False,True
151290,C994,C1015,0.9997100608729157,1399,448781,False,True
151291,C994,C1015,0.9997100608729157,1399,448797,False,True
151292,C994,C1015,0.9997100608729157,1399,448804,False,True
151293,C994,C1015,0.9997100608729157,1399,448816,False,True
151294,C994,C1015,0.9997100608729157,1399,448839,False,True
151295,C994,C1015,0.9997100608729157,1399,448850,False,True
151296,C994,C1015,0.9997100608729157,1399,448858,False,True
151297,C994,C1015,0.9997100608729157,1399,448868,False,True
151298,C994,C1015,0.9997100608729157,1399,448897,False,True
151299,C994,C1015,0.9997100608729157,1399,448920,False,True
151300,C994,C1015,0.9997100608729157,1399,448949,False,True
151301,C994,C1015,0.9997100608729157,1399,448967,False,True
151302,C994,C1015,0.9997100608729157,1399,448982,False,True
151303,C994,C1015,0.9997100608729157,1399,449002,False,True
151304,C994,C1015,0.9997100608729157,1399,449029,False,True
151305,C994,C1015,0.9997100608729157,1399,449050,False,True
151306,C994,C1015,0.9997100608729157,1399,449071,False,True
151307,C994,C1015,0.9997100608729157,1399,449090,False,True
151308,C994,C1015,0.9997100608729157,1399,449110,False,True
151309,C994,C1015,0.9997100608729157,1399,449122,False,True
151325,C1015,C19485,0.9997100608805738,1399,449119,False,True
151405,C1789,C3586,0.9997100608840508,1399,448788,False,True
151406,C1789,C3586,0.9997100608840508,1399,448958,False,True
151652,C2039,C3758,0.9997100609349655,1399,449121,False,True
151654,C994,C1015,0.9997100608729157,1400,449145,False,True
151655,C994,C1015,0.9997100608729157,1400,449168,False,True
151656,C994,C1015,0.9997100608729157,1400,449180,False,True
151657,C994,C1015,0.9997100608729157,1400,449199,False,True
151658,C994,C1015,0.9997100608729157,1400,449229,False,True
151659,C994,C1015,0.9997100608729157,1400,449242,False,True
151660,C994,C1015,0.9997100608729157,1400,449258,False,True
151661,C994,C1015,0.9997100608729157,1400,449272,False,True
151662,C994,C1015,0.9997100608729157,1400,449287,False,True
151663,C994,C1015,0.9997100608729157,1400,449312,False,True
151664,C994,C1015,0.9997100608729157,1400,449333,False,True
151665,C994,C1015,0.9997100608729157,1400,449352,False,True
151666,C994,C1015,0.9997100608729157,1400,449377,False,True
151667,C994,C1015,0.9997100608729157,1400,449398,False,True
151668,C994,C1015,0.9997100608729157,1400,449422,False,True
151669,C994,C1015,0.9997100608729157,1400,449439,False,True
151670,C994,C1015,0.9997100608729157,1400,449464,False,True
151671,C994,C1015,0.9997100608729157,1400,449493,False,True
151672,C994,C1015,0.9997100608729157,1400,449513,False,True
151673,C994,C1015,0.9997100608729157,1400,449524,False,True
151676,C1015,C19485,0.9997100608805738,1400,449187,False,True
152039,C2254,C3758,0.9997100608743436,1400,449351,False,True
152040,C2253,C464,0.9997100609063596,1400,449401,False,True
152041,C994,C1015,0.9997100608729157,1401,449532,False,True
152042,C994,C1015,0.9997100608729157,1401,449546,False,True
152043,C994,C1015,0.9997100608729157,1401,449558,False,True
152044,C994,C1015,0.9997100608729157,1401,449572,False,True
152045,C994,C1015,0.9997100608729157,1401,449588,False,True
152046,C994,C1015,0.9997100608729157,1401,449594,False,True
152047,C994,C1015,0.9997100608729157,1401,449609,False,True
152048,C994,C1015,0.9997100608729157,1401,449629,False,True
152049,C994,C1015,0.9997100608729157,1401,449653,False,True
152050,C994,C1015,0.9997100608729157,1401,449682,False,True
152051,C994,C1015,0.9997100608729157,1401,449692,False,True
152052,C994,C1015,0.9997100608729157,1401,449704,False,True
152053,C994,C1015,0.9997100608729157,1401,449712,False,True
152054,C994,C1015,0.9997100608729157,1401,449720,False,True
152055,C994,C1015,0.9997100608729157,1401,449735,False,True
152056,C994,C1015,0.9997100608729157,1401,449744,False,True
152057,C994,C1015,0.9997100608729157,1401,449762,False,True
152058,C994,C1015,0.9997100608729157,1401,449779,False,True
152059,C994,C1015,0.9997100608729157,1401,449790,False,True
152060,C994,C1015,0.9997100608729157,1401,449809,False,True
152197,C2253,C36,0.9997100608768976,1401,449549,False,True
152222,C19497,C108,0.999710060896333,1401,449551,False,True
152223,C19497,C108,0.999710060896333,1401,449620,False,True
152225,C19497,C2731,0.9997100608937596,1401,449556,False,True
152268,C12512,C1790,0.9997100608727871,1401,449567,False,True
152269,C12512,C1776,0.999710060904289,1401,449569,False,True
152336,C994,C1015,0.9997100608729157,1402,449827,False,True
152337,C994,C1015,0.9997100608729157,1402,449848,False,True
152338,C994,C1015,0.9997100608729157,1402,449857,False,True
152339,C994,C1015,0.9997100608729157,1402,449877,False,True
152340,C994,C1015,0.9997100608729157,1402,449912,False,True
152341,C994,C1015,0.9997100608729157,1402,449930,False,True
152342,C994,C1015,0.9997100608729157,1402,449940,False,True
152343,C994,C1015,0.9997100608729157,1402,449950,False,True
152344,C994,C1015,0.9997100608729157,1402,449960,False,True
152345,C994,C1015,0.9997100608729157,1402,449966,False,True
152346,C994,C1015,0.9997100608729157,1402,449982,False,True
152347,C994,C1015,0.9997100608729157,1402,450008,False,True
152348,C994,C1015,0.9997100608729157,1402,450024,False,True
152349,C994,C1015,0.9997100608729157,1402,450035,False,True
152350,C994,C1015,0.9997100608729157,1402,450050,False,True
152351,C994,C1015,0.9997100608729157,1402,450066,False,True
152352,C994,C1015,0.9997100608729157,1402,450093,False,True
152353,C994,C1015,0.9997100608729157,1402,450110,False,True
152354,C994,C1015,0.9997100608729157,1402,450129,False,True
152355,C994,C1015,0.9997100608729157,1402,450146,False,True
152672,C994,C1015,0.9997100608729157,1403,450163,False,True
152673,C994,C1015,0.9997100608729157,1403,450186,False,True
152674,C994,C1015,0.9997100608729157,1403,450202,False,True
152675,C994,C1015,0.9997100608729157,1403,450220,False,True
152676,C994,C1015,0.9997100608729157,1403,450240,False,True
152677,C994,C1015,0.9997100608729157,1403,450263,False,True
152678,C994,C1015,0.9997100608729157,1403,450277,False,True
152679,C994,C1015,0.9997100608729157,1403,450294,False,True
152680,C994,C1015,0.9997100608729157,1403,450317,False,True
152681,C994,C1015,0.9997100608729157,1403,450331,False,True
152682,C994,C1015,0.9997100608729157,1403,450339,False,True
152683,C994,C1015,0.9997100608729157,1403,450357,False,True
152684,C994,C1015,0.9997100608729157,1403,450361,False,True
152685,C994,C1015,0.9997100608729157,1403,450382,False,True
152686,C994,C1015,0.9997100608729157,1403,450401,False,True
152687,C994,C1015,0.9997100608729157,1403,450417,False,True
152688,C994,C1015,0.9997100608729157,1403,450438,False,True
152689,C994,C1015,0.9997100608729157,1403,450452,False,True
152690,C994,C1015,0.9997100608729157,1403,450464,False,True
152691,C994,C1015,0.9997100608729157,1403,450474,False,True
152782,C3586,C1789,0.9997100608840508,1403,450168,False,True
152994,C1665,C4784,0.9997100608883902,1403,450449,False,True
152995,C994,C1015,0.9997100608729157,1404,450486,False,True
152996,C994,C1015,0.9997100608729157,1404,450499,False,True
152997,C994,C1015,0.9997100608729157,1404,450515,False,True
152998,C994,C1015,0.9997100608729157,1404,450524,False,True
152999,C994,C1015,0.9997100608729157,1404,450544,False,True
153000,C994,C1015,0.9997100608729157,1404,450562,False,True
153001,C994,C1015,0.9997100608729157,1404,450580,False,True
153002,C994,C1015,0.9997100608729157,1404,450597,False,True
153003,C994,C1015,0.9997100608729157,1404,450606,False,True
153004,C994,C1015,0.9997100608729157,1404,450623,False,True
153005,C994,C1015,0.9997100608729157,1404,450636,False,True
153006,C994,C1015,0.9997100608729157,1404,450658,False,True
153007,C994,C1015,0.9997100608729157,1404,450676,False,True
153008,C994,C1015,0.9997100608729157,1404,450692,False,True
153009,C994,C1015,0.9997100608729157,1404,450708,False,True
153010,C994,C1015,0.9997100608729157,1404,450722,False,True
153011,C994,C1015,0.9997100608729157,1404,450736,False,True
153012,C994,C1015,0.9997100608729157,1404,450744,False,True
153013,C994,C1015,0.9997100608729157,1404,450753,False,True
153014,C994,C1015,0.9997100608729157,1404,450764,False,True
153225,C20384,C706,0.9997100608879701,1404,450552,False,True
153226,C20384,C706,0.9997100608879701,1404,450566,False,True
153227,C20384,C706,0.9997100608879701,1404,450592,False,True
153228,C20384,C706,0.9997100608879701,1404,450594,False,True
153229,C20384,C231,0.9997100608868312,1404,450554,False,True
153230,C20384,C231,0.9997100608868312,1404,450567,False,True
153231,C20384,C231,0.9997100608868312,1404,450591,False,True
153294,C2800,C4784,0.99971006087307,1404,450655,False,True
153295,C2800,C1665,0.9997100608775751,1404,450662,False,True
153296,C2800,C1152,0.9997100608704301,1404,450665,False,True
153297,C2800,C4747,0.9997100608670069,1404,450666,False,True
153452,C994,C1015,0.9997100608729157,1405,450794,False,True
153453,C994,C1015,0.9997100608729157,1405,450809,False,True
153454,C994,C1015,0.9997100608729157,1405,450821,False,True
153455,C994,C1015,0.9997100608729157,1405,450835,False,True
153456,C994,C1015,0.9997100608729157,1405,450853,False,True
153457,C994,C1015,0.9997100608729157,1405,450872,False,True
153458,C994,C1015,0.9997100608729157,1405,450880,False,True
153459,C994,C1015,0.9997100608729157,1405,450887,False,True
153460,C994,C1015,0.9997100608729157,1405,450900,False,True
153461,C994,C1015,0.9997100608729157,1405,450909,False,True
153462,C994,C1015,0.9997100608729157,1405,450920,False,True
153463,C994,C1015,0.9997100608729157,1405,450938,False,True
153464,C994,C1015,0.9997100608729157,1405,450955,False,True
153465,C994,C1015,0.9997100608729157,1405,450972,False,True
153466,C994,C1015,0.9997100608729157,1405,450992,False,True
153467,C994,C1015,0.9997100608729157,1405,451000,False,True
153468,C994,C1015,0.9997100608729157,1405,451022,False,True
153469,C994,C1015,0.9997100608729157,1405,451048,False,True
153470,C994,C1015,0.9997100608729157,1405,451060,False,True
153471,C994,C1015,0.9997100608729157,1405,451074,False,True
153573,C2253,C36,0.9997100608768976,1405,450826,False,True
153599,C10098,C754,0.9997100608732965,1405,450973,False,True
153600,C10098,C754,0.9997100608732965,1405,450999,False,True
153601,C994,C1015,0.9997100608729157,1406,451092,False,True
153602,C994,C1015,0.9997100608729157,1406,451116,False,True
153603,C994,C1015,0.9997100608729157,1406,451132,False,True
153604,C994,C1015,0.9997100608729157,1406,451149,False,True
153605,C994,C1015,0.9997100608729157,1406,451166,False,True
153606,C994,C1015,0.9997100608729157,1406,451174,False,True
153607,C994,C1015,0.9997100608729157,1406,451181,False,True
153608,C994,C1015,0.9997100608729157,1406,451190,False,True
153609,C994,C1015,0.9997100608729157,1406,451201,False,True
153610,C994,C1015,0.9997100608729157,1406,451219,False,True
153611,C994,C1015,0.9997100608729157,1406,451243,False,True
153612,C994,C1015,0.9997100608729157,1406,451259,False,True
153613,C994,C1015,0.9997100608729157,1406,451270,False,True
153614,C994,C1015,0.9997100608729157,1406,451290,False,True
153615,C994,C1015,0.9997100608729157,1406,451306,False,True
153616,C994,C1015,0.9997100608729157,1406,451322,False,True
153617,C994,C1015,0.9997100608729157,1406,451338,False,True
153618,C994,C1015,0.9997100608729157,1406,451354,False,True
153619,C994,C1015,0.9997100608729157,1406,451369,False,True
153620,C994,C1015,0.9997100608729157,1406,451376,False,True
153896,C994,C1015,0.9997100608729157,1407,451387,False,True
153897,C994,C1015,0.9997100608729157,1407,451408,False,True
153898,C994,C1015,0.9997100608729157,1407,451420,False,True
153899,C994,C1015,0.9997100608729157,1407,451433,False,True
153900,C994,C1015,0.9997100608729157,1407,451452,False,True
153901,C994,C1015,0.9997100608729157,1407,451458,False,True
153902,C994,C1015,0.9997100608729157,1407,451480,False,True
153903,C994,C1015,0.9997100608729157,1407,451497,False,True
153904,C994,C1015,0.9997100608729157,1407,451510,False,True
153905,C994,C1015,0.9997100608729157,1407,451518,False,True
153906,C994,C1015,0.9997100608729157,1407,451530,False,True
153907,C994,C1015,0.9997100608729157,1407,451545,False,True
153908,C994,C1015,0.9997100608729157,1407,451563,False,True
153909,C994,C1015,0.9997100608729157,1407,451577,False,True
153910,C994,C1015,0.9997100608729157,1407,451593,False,True
153911,C994,C1015,0.9997100608729157,1407,451600,False,True
153912,C994,C1015,0.9997100608729157,1407,451613,False,True
153913,C994,C1015,0.9997100608729157,1407,451622,False,True
153914,C994,C1015,0.9997100608729157,1407,451635,False,True
153915,C994,C1015,0.9997100608729157,1407,451650,False,True
154145,C754,C15802,0.9997100608807388,1407,451472,False,True
154146,C754,C15802,0.9997100608807388,1407,451473,False,True
154147,C754,C15802,0.9997100608807388,1407,451528,False,True
154148,C754,C15802,0.9997100608807388,1407,451529,False,True
154149,C754,C22253,0.9997100608673679,1407,451509,False,True
154155,C754,C4651,0.9997100608686336,1407,451658,False,True
154172,C19497,C2325,0.9997100608706021,1407,451549,False,True
154208,C994,C1015,0.9997100608729157,1408,451666,False,True
154209,C994,C1015,0.9997100608729157,1408,451687,False,True
154210,C994,C1015,0.9997100608729157,1408,451704,False,True
154211,C994,C1015,0.9997100608729157,1408,451722,False,True
154212,C994,C1015,0.9997100608729157,1408,451748,False,True
154213,C994,C1015,0.9997100608729157,1408,451766,False,True
154214,C994,C1015,0.9997100608729157,1408,451785,False,True
154215,C994,C1015,0.9997100608729157,1408,451808,False,True
154216,C994,C1015,0.9997100608729157,1408,451822,False,True
154217,C994,C1015,0.9997100608729157,1408,451836,False,True
154218,C994,C1015,0.9997100608729157,1408,451856,False,True
154219,C994,C1015,0.9997100608729157,1408,451875,False,True
154220,C994,C1015,0.9997100608729157,1408,451894,False,True
154221,C994,C1015,0.9997100608729157,1408,451906,False,True
154222,C994,C1015,0.9997100608729157,1408,451926,False,True
154223,C994,C1015,0.9997100608729157,1408,451943,False,True
154224,C994,C1015,0.9997100608729157,1408,451972,False,True
154225,C994,C1015,0.9997100608729157,1408,451987,False,True
154226,C994,C1015,0.9997100608729157,1408,451997,False,True
154227,C994,C1015,0.9997100608729157,1408,452008,False,True
154499,C19497,C108,0.999710060896333,1408,451830,False,True
154500,C19497,C108,0.999710060896333,1408,451857,False,True
154501,C19497,C2731,0.9997100608937596,1408,451901,False,True
154504,C21676,C754,0.9997100608723548,1408,451773,False,True
154505,C754,C4722,0.9997100609010705,1408,451774,False,True
154506,C754,C4722,0.9997100609010705,1408,451775,False,True
154509,C754,C21535,0.999710060869652,1408,451805,False,True
154510,C754,C21535,0.999710060869652,1408,451833,False,True
154511,C754,C12707,0.9997100609134033,1408,451818,False,True
154512,C754,C12707,0.9997100609134033,1408,451888,False,True
154514,C754,C4550,0.9997100608634423,1408,451842,False,True
154515,C754,C4550,0.9997100608634423,1408,451844,False,True
154516,C754,C3204,0.9997100608856097,1408,451864,False,True
154517,C754,C3204,0.9997100608856097,1408,451934,False,True
154518,C754,C3204,0.9997100608856097,1408,451935,False,True
154519,C754,C4683,0.9997100608850387,1408,451878,False,True
154520,C754,C4683,0.9997100608850387,1408,451880,False,True
154521,C754,C5186,0.9997100608765295,1408,451893,False,True
154522,C754,C5186,0.9997100608765295,1408,451924,False,True
154523,C754,C5186,0.9997100608765295,1408,451970,False,True
154525,C754,C4515,0.9997100608858507,1408,451928,False,True
154526,C754,C4515,0.9997100608858507,1408,451930,False,True
154527,C754,C4515,0.9997100608858507,1408,451999,False,True
154528,C754,C12845,0.9997100608771687,1408,451948,False,True
154529,C754,C21527,0.9997100608695533,1408,451998,False,True
154571,C994,C1015,0.9997100608729157,1409,452023,False,True
154572,C994,C1015,0.9997100608729157,1409,452046,False,True
154573,C994,C1015,0.9997100608729157,1409,452061,False,True
154574,C994,C1015,0.9997100608729157,1409,452074,False,True
154575,C994,C1015,0.9997100608729157,1409,452101,False,True
154576,C994,C1015,0.9997100608729157,1409,452108,False,True
154577,C994,C1015,0.9997100608729157,1409,452119,False,True
154578,C994,C1015,0.9997100608729157,1409,452131,False,True
154579,C994,C1015,0.9997100608729157,1409,452145,False,True
154580,C994,C1015,0.9997100608729157,1409,452152,False,True
154581,C994,C1015,0.9997100608729157,1409,452176,False,True
154582,C994,C1015,0.9997100608729157,1409,452190,False,True
154583,C994,C1015,0.9997100608729157,1409,452201,False,True
154584,C994,C1015,0.9997100608729157,1409,452210,False,True
154585,C994,C1015,0.9997100608729157,1409,452236,False,True
154586,C994,C1015,0.9997100608729157,1409,452253,False,True
154587,C994,C1015,0.9997100608729157,1409,452275,False,True
154588,C994,C1015,0.9997100608729157,1409,452287,False,True
154589,C994,C1015,0.9997100608729157,1409,452301,False,True
154590,C994,C1015,0.9997100608729157,1409,452312,False,True
154757,C12845,C754,0.9997100608771687,1409,452050,False,True
154770,C754,C15678,0.999710060875546,1409,452241,False,True
154771,C754,C15678,0.999710060875546,1409,452279,False,True
154772,C754,C4015,0.9997100608633711,1409,452242,False,True
154774,C754,C13290,0.9997100608722962,1409,452286,False,True
154776,C754,C3405,0.9997100608611018,1409,452310,False,True
154777,C754,C3405,0.9997100608611018,1409,452311,False,True
154804,C2253,C36,0.9997100608768976,1409,452082,False,True
154834,C994,C1015,0.9997100608729157,1410,452325,False,True
154835,C994,C1015,0.9997100608729157,1410,452345,False,True
154836,C994,C1015,0.9997100608729157,1410,452361,False,True
154837,C994,C1015,0.9997100608729157,1410,452381,False,True
154838,C994,C1015,0.9997100608729157,1410,452404,False,True
154839,C994,C1015,0.9997100608729157,1410,452420,False,True
154840,C994,C1015,0.9997100608729157,1410,452437,False,True
154841,C994,C1015,0.9997100608729157,1410,452466,False,True
154842,C994,C1015,0.9997100608729157,1410,452482,False,True
154843,C994,C1015,0.9997100608729157,1410,452500,False,True
154844,C994,C1015,0.9997100608729157,1410,452510,False,True
154845,C994,C1015,0.9997100608729157,1410,452534,False,True
154846,C994,C1015,0.9997100608729157,1410,452551,False,True
154847,C994,C1015,0.9997100608729157,1410,452564,False,True
154848,C994,C1015,0.9997100608729157,1410,452580,False,True
154849,C994,C1015,0.9997100608729157,1410,452587,False,True
154850,C994,C1015,0.9997100608729157,1410,452601,False,True
154851,C994,C1015,0.9997100608729157,1410,452612,False,True
154852,C994,C1015,0.9997100608729157,1410,452623,False,True
154853,C994,C1015,0.9997100608729157,1410,452635,False,True
155053,C16561,C754,0.9997100608623446,1410,452352,False,True
155054,C16561,C754,0.9997100608623446,1410,452355,False,True
155055,C16561,C754,0.9997100608623446,1410,452358,False,True
155057,C754,C14657,0.9997100608666429,1410,452512,False,True
155058,C754,C14657,0.9997100608666429,1410,452582,False,True
155063,C754,C4412,0.9997100608645921,1410,452570,False,True
155064,C754,C13968,0.9997100608694798,1410,452593,False,True
155065,C754,C13968,0.9997100608694798,1410,452619,False,True
155066,C754,C13968,0.9997100608694798,1410,452621,False,True
155067,C754,C13968,0.9997100608694798,1410,452641,False,True
155069,C754,C18700,0.9997100608635769,1410,452610,False,True
155096,C20384,C706,0.9997100608879701,1410,452375,False,True
155097,C20384,C706,0.9997100608879701,1410,452399,False,True
